127.0.0.1 - - [01/Jul/2022:00:18:56 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/images/logo-icon.png HTTP/1.1" 200 6746
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/images/avatar-admin.png HTTP/1.1" 200 3100
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/plugins/simplebar/js/simplebar.js HTTP/1.1" 200 32035
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/bg-themes/1.png HTTP/1.1" 200 489774
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/bg-themes/2.png HTTP/1.1" 200 143296
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/bg-themes/3.png HTTP/1.1" 200 812131
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/bg-themes/4.png HTTP/1.1" 200 537987
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/bg-themes/6.png HTTP/1.1" 200 561716
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/bg-themes/5.png HTTP/1.1" 200 465167
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 200 38384
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0 HTTP/1.1" 200 30064
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:07 +0700] "GET /do-an-java/view/admin/assets/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:06 +0700] "GET /do-an-java/view/client/assets/css/font-awesome.css HTTP/1.1" 200 35319
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:06 +0700] "GET /do-an-java/view/client/assets/css/bootstrap.css HTTP/1.1" 200 152842
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:06 +0700] "GET /do-an-java/view/client/assets/css/jquery.smartmenus.bootstrap.css HTTP/1.1" 200 3754
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:06 +0700] "GET /do-an-java/view/client/assets/css/jquery.simpleLens.css HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/css/nouislider.css HTTP/1.1" 200 3169
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/css/theme-color/default-theme.css HTTP/1.1" 200 12001
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/css/slick.css HTTP/1.1" 200 5212
